TIC_ID,n_sectors,sector_list
206815368,5,"[np.int64(12), np.int64(39), np.int64(65), np.int64(66), np.int64(93)]"
49203537,1,[np.int64(91)]
20941037,1,[np.int64(51)]
386935627,1,[np.int64(91)]
176481192,0,[]
217157387,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
361861044,6,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
176457161,3,"[np.int64(12), np.int64(38), np.int64(65)]"
424266325,5,"[np.int64(12), np.int64(39), np.int64(65), np.int64(100), np.int64(101)]"
362392898,0,[]
71960105,0,[]
98306472,3,"[np.int64(12), np.int64(39), np.int64(91)]"
210514151,2,"[np.int64(39), np.int64(91)]"
276714021,3,"[np.int64(12), np.int64(39), np.int64(65)]"
32413887,2,"[np.int64(51), np.int64(91)]"
157862921,0,[]
54509879,2,"[np.int64(51), np.int64(91)]"
437413557,1,[np.int64(91)]
188292195,1,[np.int64(51)]
411191624,3,"[np.int64(39), np.int64(66), np.int64(93)]"
52829336,0,[]
424886328,3,"[np.int64(12), np.int64(39), np.int64(65)]"
203822321,1,[np.int64(91)]
341149986,3,"[np.int64(65), np.int64(93), np.int64(101)]"
273487201,0,[]
82849372,5,"[np.int64(12), np.int64(39), np.int64(65), np.int64(100), np.int64(101)]"
447088034,7,"[np.int64(12), np.int64(39), np.int64(65), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
255530921,2,"[np.int64(12), np.int64(39)]"
49681498,0,[]
67176885,1,[np.int64(91)]
67178294,1,[np.int64(91)]
171480466,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
210514156,4,"[np.int64(12), np.int64(39), np.int64(65), np.int64(91)]"
255263370,2,"[np.int64(12), np.int64(65)]"
58907762,2,"[np.int64(12), np.int64(65)]"
172052376,1,[np.int64(39)]
255125492,1,[np.int64(12)]
318249304,2,"[np.int64(12), np.int64(65)]"
341478268,7,"[np.int64(12), np.int64(39), np.int64(65), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
410485468,1,[np.int64(91)]
392326240,3,"[np.int64(39), np.int64(65), np.int64(91)]"
66814605,3,"[np.int64(12), np.int64(65), np.int64(91)]"
429674236,1,[np.int64(91)]
217786583,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
424969508,3,"[np.int64(12), np.int64(39), np.int64(65)]"
69514163,2,"[np.int64(12), np.int64(65)]"
48870025,1,[np.int64(91)]
142729006,0,[]
145740988,1,[np.int64(91)]
342041655,7,"[np.int64(12), np.int64(39), np.int64(65), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
205960857,1,[np.int64(91)]
458319418,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
413763097,1,[np.int64(91)]
94826461,1,[np.int64(91)]
286021664,3,"[np.int64(12), np.int64(65), np.int64(91)]"
502502097,0,[]
40676045,0,[]
414149200,0,[]
402595813,5,"[np.int64(12), np.int64(39), np.int64(93), np.int64(100), np.int64(101)]"
215218279,1,[np.int64(12)]
301679207,1,[np.int64(91)]
49038679,1,[np.int64(91)]
163975402,0,[]
255415486,3,"[np.int64(12), np.int64(39), np.int64(65)]"
168538510,0,[]
1202655842,0,[]
168649562,0,[]
245838702,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
17154445,2,"[np.int64(12), np.int64(39)]"
462110941,3,"[np.int64(12), np.int64(39), np.int64(65)]"
382018068,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
101994891,0,[]
301690351,6,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
78939530,1,[np.int64(91)]
68645209,1,[np.int64(91)]
316015087,3,"[np.int64(12), np.int64(39), np.int64(66)]"
350856014,4,"[np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
175860856,0,[]
181532011,0,[]
57269920,3,"[np.int64(12), np.int64(39), np.int64(93)]"
154385728,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
362661163,3,"[np.int64(39), np.int64(66), np.int64(93)]"
306988730,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
75472079,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
74040747,0,[]
74129611,0,[]
411776522,3,"[np.int64(12), np.int64(39), np.int64(66)]"
181589861,0,[]
170775073,2,"[np.int64(39), np.int64(66)]"
1201853475,0,[]
301956407,6,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(101)]"
75673519,1,[np.int64(91)]
207511576,5,"[np.int64(12), np.int64(39), np.int64(65), np.int64(66), np.int64(93)]"
49406320,1,[np.int64(91)]
95789856,4,"[np.int64(12), np.int64(39), np.int64(65), np.int64(91)]"
74191675,0,[]
384274143,4,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66)]"
350673608,2,"[np.int64(12), np.int64(39)]"
163938779,0,[]
164063794,1,[np.int64(91)]
384363148,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
362747897,4,"[np.int64(12), np.int64(66), np.int64(93), np.int64(101)]"
256086522,3,"[np.int64(39), np.int64(66), np.int64(93)]"
207281346,1,[np.int64(80)]
153072777,1,[np.int64(91)]
58358932,0,[]
434710990,1,[np.int64(91)]
347465421,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
124916068,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
414016637,1,[np.int64(91)]
318445083,1,[np.int64(91)]
434520020,1,[np.int64(91)]
135120729,2,"[np.int64(91), np.int64(92)]"
23408630,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
204010915,1,[np.int64(80)]
447685928,2,"[np.int64(39), np.int64(66)]"
198298245,0,[]
41919862,1,[np.int64(80)]
153103291,0,[]
222130550,1,[np.int64(39)]
94765492,2,"[np.int64(39), np.int64(66)]"
458132889,1,[np.int64(12)]
310104035,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
206253420,1,[np.int64(91)]
214519665,3,"[np.int64(12), np.int64(39), np.int64(93)]"
430455303,2,"[np.int64(91), np.int64(92)]"
400042615,0,[]
173552927,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
96462143,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
79260448,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
12514017,1,[np.int64(91)]
40785206,0,[]
447179213,6,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
287616025,0,[]
245529160,2,"[np.int64(12), np.int64(39)]"
12513468,1,[np.int64(91)]
335553482,2,"[np.int64(12), np.int64(39)]"
398863845,1,[np.int64(91)]
280920186,2,"[np.int64(12), np.int64(39)]"
165075674,0,[]
191437754,0,[]
248278448,0,[]
157535019,0,[]
382600457,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
125958765,2,"[np.int64(12), np.int64(66)]"
303655974,5,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93), np.int64(100)]"
101555167,1,[np.int64(91)]
417526469,1,[np.int64(92)]
233438010,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
247259440,2,"[np.int64(12), np.int64(39)]"
181290095,1,[np.int64(91)]
420967314,4,"[np.int64(12), np.int64(66), np.int64(93), np.int64(100)]"
326927305,0,[]
114121572,3,"[np.int64(39), np.int64(91), np.int64(92)]"
61674761,1,[np.int64(80)]
8147643,1,[np.int64(80)]
225263020,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
380394028,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
266422970,1,[np.int64(12)]
181694706,1,[np.int64(91)]
287619474,1,[np.int64(91)]
77929282,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
380595719,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
135485021,2,"[np.int64(91), np.int64(92)]"
1277142191,2,"[np.int64(91), np.int64(91)]"
151897383,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
434613683,1,[np.int64(91)]
171632238,3,"[np.int64(39), np.int64(93), np.int64(100)]"
122017831,3,"[np.int64(12), np.int64(39), np.int64(66)]"
212317204,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
1305915846,0,[]
310855822,6,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(101)]"
171965938,3,"[np.int64(12), np.int64(39), np.int64(66)]"
20856917,1,[np.int64(91)]
142596402,0,[]
324382051,2,"[np.int64(91), np.int64(92)]"
337438474,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
1664987706,1,[np.int64(80)]
382823015,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
157743189,0,[]
311106921,4,"[np.int64(12), np.int64(39), np.int64(100), np.int64(101)]"
81375040,0,[]
81376588,1,[np.int64(91)]
171172442,0,[]
367828264,3,"[np.int64(39), np.int64(66), np.int64(93)]"
16059316,0,[]
115603913,2,"[np.int64(91), np.int64(92)]"
349538009,1,[np.int64(39)]
1692304748,1,[np.int64(39)]
1277142190,1,[np.int64(91)]
311649327,5,"[np.int64(12), np.int64(13), np.int64(39), np.int64(100), np.int64(101)]"
367905842,1,[np.int64(39)]
197110837,5,"[np.int64(13), np.int64(66), np.int64(91), np.int64(92), np.int64(93)]"
142456308,0,[]
158781686,5,"[np.int64(39), np.int64(66), np.int64(91), np.int64(92), np.int64(93)]"
125165048,0,[]
365557584,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
365725318,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
89411135,1,[np.int64(13)]
59476871,0,[]
429981237,0,[]
79454735,2,"[np.int64(91), np.int64(91)]"
152332064,2,"[np.int64(12), np.int64(39)]"
59047970,0,[]
152449405,5,"[np.int64(12), np.int64(39), np.int64(66), np.int64(91), np.int64(93)]"
81375021,1,[np.int64(91)]
171275274,1,[np.int64(91)]
125097931,0,[]
79841001,1,[np.int64(91)]
2869588,0,[]
164139204,0,[]
99665635,1,[np.int64(91)]
43680999,2,"[np.int64(12), np.int64(91)]"
1547248536,0,[]
171618367,0,[]
434839343,0,[]
218949457,1,[np.int64(80)]
74100918,3,"[np.int64(12), np.int64(39), np.int64(66)]"
412409409,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
365898818,1,[np.int64(13)]
59784707,3,"[np.int64(13), np.int64(66), np.int64(93)]"
2497082,0,[]
508550949,0,[]
343886954,8,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(94), np.int64(100), np.int64(101)]"
301842094,4,"[np.int64(12), np.int64(39), np.int64(100), np.int64(101)]"
1544160,1,[np.int64(92)]
200226408,3,"[np.int64(13), np.int64(66), np.int64(93)]"
2173506,1,[np.int64(92)]
372880279,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
27024885,3,"[np.int64(13), np.int64(91), np.int64(92)]"
53271646,2,"[np.int64(91), np.int64(92)]"
164542749,0,[]
104642645,2,"[np.int64(12), np.int64(39)]"
73924781,2,"[np.int64(39), np.int64(93)]"
465711537,3,"[np.int64(12), np.int64(39), np.int64(93)]"
248320609,2,"[np.int64(12), np.int64(39)]"
409254470,2,"[np.int64(39), np.int64(66)]"
75899957,1,[np.int64(91)]
198460187,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
218476674,3,"[np.int64(12), np.int64(39), np.int64(66)]"
144557774,2,"[np.int64(91), np.int64(92)]"
416166676,2,"[np.int64(91), np.int64(92)]"
263835459,3,"[np.int64(12), np.int64(39), np.int64(66)]"
163730470,1,[np.int64(80)]
302061421,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
418602340,2,"[np.int64(91), np.int64(92)]"
85954780,1,[np.int64(12)]
297814619,0,[]
113403971,5,"[np.int64(39), np.int64(66), np.int64(91), np.int64(92), np.int64(93)]"
96745915,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
262616667,2,"[np.int64(12), np.int64(39)]"
464420341,4,"[np.int64(66), np.int64(93), np.int64(94), np.int64(101)]"
433218066,2,"[np.int64(80), np.int64(92)]"
87238691,2,"[np.int64(91), np.int64(92)]"
88562096,4,"[np.int64(12), np.int64(39), np.int64(91), np.int64(92)]"
218175445,0,[]
225709409,1,[np.int64(92)]
246729528,3,"[np.int64(13), np.int64(67), np.int64(94)]"
157921708,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
1424124163,3,"[np.int64(39), np.int64(91), np.int64(92)]"
174786703,1,[np.int64(80)]
326514990,3,"[np.int64(13), np.int64(39), np.int64(66)]"
22295632,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
62204855,1,[np.int64(80)]
106173687,2,"[np.int64(12), np.int64(39)]"
306271621,3,"[np.int64(12), np.int64(13), np.int64(100)]"
254003502,3,"[np.int64(13), np.int64(67), np.int64(94)]"
238115675,2,"[np.int64(91), np.int64(92)]"
111450976,1,[np.int64(39)]
238985980,0,[]
396958673,1,[np.int64(39)]
305421338,3,"[np.int64(39), np.int64(100), np.int64(101)]"
305589829,4,"[np.int64(12), np.int64(39), np.int64(93), np.int64(100)]"
175732679,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
210131774,3,"[np.int64(80), np.int64(91), np.int64(92)]"
343953616,2,"[np.int64(13), np.int64(67)]"
403387957,2,"[np.int64(54), np.int64(80)]"
75383849,3,"[np.int64(13), np.int64(39), np.int64(66)]"
340110295,3,"[np.int64(13), np.int64(66), np.int64(94)]"
30911555,3,"[np.int64(13), np.int64(27), np.int64(92)]"
164649009,0,[]
104572330,1,[np.int64(80)]
451565878,8,"[np.int64(12), np.int64(13), np.int64(27), np.int64(39), np.int64(66), np.int64(67), np.int64(93), np.int64(94)]"
12534678,1,[np.int64(92)]
168820976,3,"[np.int64(13), np.int64(27), np.int64(92)]"
1491291372,1,[np.int64(80)]
257407360,0,[]
7967445,3,"[np.int64(80), np.int64(91), np.int64(92)]"
164132813,0,[]
3205453,1,[np.int64(91)]
86882963,2,"[np.int64(39), np.int64(93)]"
120869255,0,[]
105070246,1,[np.int64(80)]
470331935,3,"[np.int64(39), np.int64(66), np.int64(93)]"
246331478,2,"[np.int64(39), np.int64(93)]"
4269875,0,[]
96834078,4,"[np.int64(12), np.int64(39), np.int64(66), np.int64(93)]"
303704858,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
276676383,8,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(94), np.int64(100), np.int64(101)]"
469638222,3,"[np.int64(39), np.int64(66), np.int64(93)]"
307233427,5,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
1664987699,2,"[np.int64(80), np.int64(80)]"
76922247,5,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100)]"
256056579,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
296906847,0,[]
32560561,1,[np.int64(39)]
5520036,1,[np.int64(92)]
465953443,1,[np.int64(92)]
271282342,4,"[np.int64(13), np.int64(27), np.int64(67), np.int64(94)]"
159953133,1,[np.int64(54)]
100492823,2,"[np.int64(54), np.int64(92)]"
306980677,6,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100)]"
307051738,3,"[np.int64(12), np.int64(13), np.int64(100)]"
41652774,1,[np.int64(80)]
408070164,0,[]
381416099,0,[]
397041528,2,"[np.int64(13), np.int64(39)]"
194920626,3,"[np.int64(13), np.int64(91), np.int64(92)]"
329574145,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
86140963,7,"[np.int64(13), np.int64(39), np.int64(39), np.int64(66), np.int64(66), np.int64(93), np.int64(93)]"
118142755,2,"[np.int64(39), np.int64(93)]"
343757899,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
9815387,1,[np.int64(80)]
379558372,1,[np.int64(91)]
113907306,2,"[np.int64(13), np.int64(27)]"
441246257,2,"[np.int64(67), np.int64(94)]"
381822792,1,[np.int64(92)]
104394597,2,"[np.int64(91), np.int64(92)]"
363941579,2,"[np.int64(91), np.int64(92)]"
1688409799,0,[]
365362195,5,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100)]"
49542953,3,"[np.int64(13), np.int64(66), np.int64(93)]"
349897131,2,"[np.int64(13), np.int64(93)]"
1698462127,0,[]
194724413,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
89142278,3,"[np.int64(13), np.int64(66), np.int64(93)]"
303696290,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
16465196,1,[np.int64(80)]
343720260,7,"[np.int64(12), np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
118840289,4,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93)]"
204712890,1,[np.int64(80)]
58315060,1,[np.int64(80)]
369102387,2,"[np.int64(66), np.int64(93)]"
88440946,3,"[np.int64(13), np.int64(66), np.int64(93)]"
57334718,0,[]
19995868,1,[np.int64(80)]
177005507,3,"[np.int64(80), np.int64(91), np.int64(92)]"
19483278,1,[np.int64(80)]
90482097,3,"[np.int64(13), np.int64(66), np.int64(93)]"
324497887,3,"[np.int64(13), np.int64(66), np.int64(93)]"
16345175,1,[np.int64(80)]
16560023,3,"[np.int64(80), np.int64(91), np.int64(92)]"
168775356,1,[np.int64(80)]
1698462156,3,"[np.int64(39), np.int64(66), np.int64(93)]"
331893210,2,"[np.int64(66), np.int64(93)]"
313002372,3,"[np.int64(13), np.int64(66), np.int64(93)]"
186642657,1,[np.int64(92)]
119340944,3,"[np.int64(13), np.int64(66), np.int64(93)]"
365996589,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(100), np.int64(101)]"
241976265,0,[]
313245633,0,[]
43158945,1,[np.int64(80)]
313477209,3,"[np.int64(13), np.int64(66), np.int64(93)]"
30504485,3,"[np.int64(13), np.int64(27), np.int64(92)]"
169807069,0,[]
20278256,1,[np.int64(80)]
53134037,3,"[np.int64(13), np.int64(91), np.int64(92)]"
128709723,3,"[np.int64(13), np.int64(27), np.int64(94)]"
160894541,0,[]
351233996,2,"[np.int64(13), np.int64(27)]"
422044019,4,"[np.int64(13), np.int64(27), np.int64(67), np.int64(101)]"
301636441,1,[np.int64(92)]
61434520,0,[]
88984406,2,"[np.int64(66), np.int64(93)]"
53650754,2,"[np.int64(91), np.int64(92)]"
404598466,0,[]
304694872,3,"[np.int64(13), np.int64(100), np.int64(101)]"
197197596,2,"[np.int64(80), np.int64(92)]"
3375779,1,[np.int64(92)]
133556474,1,[np.int64(80)]
406116890,3,"[np.int64(13), np.int64(67), np.int64(94)]"
324134227,3,"[np.int64(13), np.int64(66), np.int64(93)]"
53376588,2,"[np.int64(91), np.int64(92)]"
90997363,3,"[np.int64(13), np.int64(66), np.int64(93)]"
254181386,4,"[np.int64(13), np.int64(27), np.int64(67), np.int64(94)]"
186271747,1,[np.int64(92)]
389644839,3,"[np.int64(13), np.int64(66), np.int64(93)]"
186116592,2,"[np.int64(80), np.int64(92)]"
291899533,1,[np.int64(13)]
151654299,1,[np.int64(92)]
243962745,2,"[np.int64(54), np.int64(81)]"
174450347,0,[]
427836578,2,"[np.int64(80), np.int64(92)]"
218725368,2,"[np.int64(80), np.int64(92)]"
150680622,1,[np.int64(92)]
338213640,0,[]
160991902,3,"[np.int64(13), np.int64(66), np.int64(93)]"
313723578,3,"[np.int64(13), np.int64(66), np.int64(93)]"
433900634,0,[]
253623437,2,"[np.int64(13), np.int64(94)]"
368759,1,[np.int64(92)]
432437939,3,"[np.int64(80), np.int64(91), np.int64(92)]"
162499828,1,[np.int64(80)]
292333585,7,"[np.int64(13), np.int64(39), np.int64(66), np.int64(93), np.int64(94), np.int64(100), np.int64(101)]"
3885864,1,[np.int64(92)]
129479892,2,"[np.int64(67), np.int64(94)]"
34612297,1,[np.int64(27)]
406098838,3,"[np.int64(13), np.int64(93), np.int64(94)]"
32876138,1,[np.int64(80)]
352487147,1,[np.int64(92)]
464405850,4,"[np.int64(66), np.int64(93), np.int64(94), np.int64(101)]"
212533989,2,"[np.int64(54), np.int64(81)]"
212681450,2,"[np.int64(54), np.int64(81)]"
72429238,0,[]
269771180,1,[np.int64(27)]
464415840,5,"[np.int64(13), np.int64(66), np.int64(93), np.int64(94), np.int64(101)]"
382389727,7,"[np.int64(13), np.int64(27), np.int64(66), np.int64(67), np.int64(93), np.int64(94), np.int64(101)]"
225188098,0,[]
413731775,1,[np.int64(92)]
253624222,2,"[np.int64(13), np.int64(94)]"
304765391,0,[]
345173268,6,"[np.int64(13), np.int64(39), np.int64(66), np.int64(67), np.int64(93), np.int64(94)]"
345176811,7,"[np.int64(13), np.int64(39), np.int64(66), np.int64(67), np.int64(93), np.int64(100), np.int64(101)]"
253825917,1,[np.int64(67)]
406092887,3,"[np.int64(13), np.int64(67), np.int64(94)]"
143797704,1,[np.int64(13)]
97916297,2,"[np.int64(13), np.int64(27)]"
12056898,1,[np.int64(92)]
119820859,3,"[np.int64(13), np.int64(66), np.int64(93)]"
468048180,1,[np.int64(92)]
8861923,1,[np.int64(92)]
1992778501,1,[np.int64(27)]
188401533,1,[np.int64(92)]
12382232,1,[np.int64(92)]
168442621,3,"[np.int64(13), np.int64(27), np.int64(92)]"
57559390,1,[np.int64(80)]
327303570,7,"[np.int64(13), np.int64(27), np.int64(66), np.int64(67), np.int64(93), np.int64(94), np.int64(101)]"
253966001,3,"[np.int64(13), np.int64(67), np.int64(94)]"
7015571,2,"[np.int64(67), np.int64(94)]"
40418602,0,[]
403817046,1,[np.int64(80)]
382151113,8,"[np.int64(13), np.int64(27), np.int64(66), np.int64(67), np.int64(93), np.int64(94), np.int64(100), np.int64(101)]"
307002166,1,[np.int64(80)]
108595201,1,[np.int64(92)]
162288548,1,[np.int64(80)]
